id,httpsinhostname,subdomainlevel,numpercent,pctextresourceurls,querylength,insecureforms,embeddedbrandname,numhash,ipaddress,pathlevel,numnumericchars,pctnullselfredirecthyperlinks,numquerycomponents,tildesymbol,numdashinhostname,numunderscore,numampersand,fakelinkinstatusbar,atsymbol,extfavicon,domaininpaths,rightclickdisabled,randomstring,numdash,numdots,urllength,abnormalformaction,relativeformaction,hostnamelength,domaininsubdomains,numsensitivewords,frequentdomainnamemismatch,pathlength,nohttps,doubleslashinpath,extformaction,pctexthyperlinks,class_label,abnormalextformactionr,extmetascriptlinkrt,iframeorframe,imagesonlyinform,missingtitle,pctextnullselfredirecthyperlinksrt,pctextresourceurlsrt,popupwindow,subdomainlevelrt,submitinfotoemail,urllengthrt
6102,0.0,1.0,0.0,0.982659,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,2.0,101.0,0.0,0.0,20.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.020408,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
1395,0.0,1.0,0.0,0.153846,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5996,0.0,0.0,0.0,0.181818,86.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.191781,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
1487,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,25.0,0.0,0.0,1.0,28.0,1.0,0.0,0.0,0.875,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0
3114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,79.0,0.0,0.0,22.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
1240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,56.0,0.0,0.0,23.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
2758,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,17.0,0.0,1.0,1.0,32.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
7315,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,70.0,0.0,0.0,16.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.086207,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7461,0.0,2.0,0.0,0.994374,0.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,106.0,0.0,0.0,19.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.056826,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0
6034,0.0,0.0,0.0,0.692308,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,94.0,0.0,0.0,25.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0,0.177419,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
4562,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,0.0,19.0,0.0,1.0,1.0,41.0,1.0,0.0,0.0,0.846154,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0
1258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,47.0,0.0,0.0,24.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.923077,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
2327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,59.0,0.0,0.0,22.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4770,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,0.0,0.0,13.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2558,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,49.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
259,0.0,1.0,0.0,0.976744,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,60.0,0.0,0.0,25.0,0.0,1.0,1.0,28.0,1.0,0.0,0.0,0.471698,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
7211,0.0,0.0,0.0,0.214286,40.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,16.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,43.0,0.0,0.0,20.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
1200,0.0,0.0,0.0,0.0,109.0,1.0,0.0,0.0,1.0,3.0,50.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.0,0.0,0.0,12.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
5777,0.0,0.0,0.0,0.6,52.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.117117,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
132,0.0,0.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,149.0,0.0,1.0,14.0,0.0,1.0,0.0,56.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
4398,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,61.0,0.0,1.0,16.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
759,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,15.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
5153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,50.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.00738,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,14.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6304,0.0,0.0,0.0,0.325581,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,68.0,0.0,0.0,14.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5924,0.0,1.0,0.0,0.222222,0.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,85.0,0.0,0.0,12.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,0.132075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
5090,0.0,1.0,0.0,0.061856,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.058333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,29.0,1.0,1.0,20.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.04375,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4434,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,72.0,0.0,0.0,16.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
3012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,3.0,150.0,0.0,0.0,22.0,0.0,0.0,0.0,121.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
7191,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,1.0,117.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.047619,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
5510,0.0,2.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,105.0,0.0,0.0,20.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0125,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
6050,0.0,1.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,135.0,0.0,0.0,23.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
4438,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,43.0,0.0,0.0,19.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.923077,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
7481,0.0,1.0,0.0,0.285714,28.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,86.0,0.0,0.0,19.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.010526,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0
3014,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,98.0,0.0,0.0,53.0,1.0,2.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
3869,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,0.0,1.0,15.0,0.0,0.0,1.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
4718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,16.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6788,0.0,1.0,0.0,0.447368,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,93.0,0.0,0.0,13.0,0.0,0.0,0.0,73.0,1.0,0.0,0.0,0.541126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1318,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,53.0,0.0,0.0,15.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.923077,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
3599,0.0,1.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,5.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,109.0,0.0,0.0,18.0,0.0,1.0,0.0,84.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
7324,0.0,0.0,0.0,0.914573,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.005282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,84.0,1.0,1.0,18.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.03169,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
7998,0.0,1.0,0.0,0.298246,13.0,1.0,0.0,0.0,0.0,7.0,11.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,146.0,1.0,1.0,18.0,0.0,0.0,0.0,107.0,1.0,0.0,0.0,0.010033,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
575,0.0,0.0,0.0,0.16,27.0,1.0,0.0,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,66.0,0.0,0.0,14.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
5781,0.0,0.0,0.0,0.195652,0.0,1.0,0.0,0.0,0.0,6.0,12.0,0.005917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,82.0,0.0,1.0,24.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.076923,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
3086,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,66.0,0.0,0.0,22.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
7530,0.0,1.0,0.0,0.858586,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.241803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,109.0,0.0,0.0,28.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.163934,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0
2665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,63.0,0.0,1.0,17.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2924,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,86.0,0.0,0.0,18.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
7308,0.0,0.0,0.0,0.285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.018182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,67.0,0.0,0.0,13.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.072727,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6987,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.111111,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2130,0.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,5.0,71.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,190.0,0.0,0.0,15.0,0.0,1.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
5258,0.0,0.0,0.0,0.923077,44.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.648649,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,51.0,0.0,1.0,16.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
1413,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,3.0,14.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.0,12.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
407,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,73.0,0.0,0.0,13.0,0.0,0.0,1.0,53.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
5178,0.0,0.0,0.0,0.111111,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.025,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,14.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.075,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4996,0.0,1.0,0.0,0.071429,0.0,1.0,0.0,0.0,0.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,95.0,0.0,0.0,35.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
1669,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,47.0,0.0,0.0,14.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3480,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,1.0,14.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5058,0.0,1.0,0.0,0.766667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.031056,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0
7345,0.0,0.0,0.0,0.134328,50.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,87.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.143885,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
6410,0.0,0.0,0.0,0.038462,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,92.0,0.0,1.0,11.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.045455,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0
3990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,16.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2986,0.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,91.0,0.0,1.0,23.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
