date,store_nbr,customers
21-05-2015,24,2269
21-05-2015,25,641
21-05-2015,26,464
21-05-2015,27,1229
21-05-2015,28,967
21-05-2015,29,841
21-05-2015,30,734
21-05-2015,31,1272
21-05-2015,32,594
21-05-2015,33,933
21-05-2015,34,2049
21-05-2015,35,587
21-05-2015,36,1085
21-05-2015,37,1548
21-05-2015,38,1377
21-05-2015,39,1330
21-05-2015,40,1369
21-05-2015,41,873
21-05-2015,43,1204
21-05-2015,44,3713
21-05-2015,45,2951
21-05-2015,46,2924
21-05-2015,47,3117
21-05-2015,48,2330
21-05-2015,49,2434
21-05-2015,50,2116
21-05-2015,51,1376
21-05-2015,53,700
21-05-2015,54,758
22-05-2015,1,1878
22-05-2015,2,1924
22-05-2015,3,3117
22-05-2015,4,1444
22-05-2015,5,1411
22-05-2015,6,1666
22-05-2015,7,1984
22-05-2015,8,2904
22-05-2015,9,1709
22-05-2015,10,797
22-05-2015,11,1924
22-05-2015,13,1047
22-05-2015,14,1238
22-05-2015,15,1376
22-05-2015,16,820
22-05-2015,17,1103
22-05-2015,18,1195
22-05-2015,19,1069
22-05-2015,20,1192
22-05-2015,23,1081
22-05-2015,24,2465
22-05-2015,25,860
22-05-2015,26,491
22-05-2015,27,1441
22-05-2015,28,912
22-05-2015,29,821
22-05-2015,30,681
22-05-2015,31,1157
22-05-2015,32,522
22-05-2015,33,889
22-05-2015,34,2250
22-05-2015,35,573
22-05-2015,36,973
22-05-2015,37,1643
22-05-2015,38,1596
22-05-2015,39,1227
22-05-2015,40,1312
22-05-2015,41,886
22-05-2015,43,1193
22-05-2015,44,4227
22-05-2015,45,3445
22-05-2015,46,3143
22-05-2015,47,3634
22-05-2015,48,2586
22-05-2015,49,2771
22-05-2015,50,2438
22-05-2015,51,1757
22-05-2015,53,806
22-05-2015,54,729
23-05-2015,1,1264
23-05-2015,2,2138
23-05-2015,3,3511
23-05-2015,4,1732
23-05-2015,5,1568
23-05-2015,6,2053
23-05-2015,7,1690
23-05-2015,8,2836
23-05-2015,9,2347
23-05-2015,10,1080
23-05-2015,11,2546
23-05-2015,13,1558
23-05-2015,14,1682
23-05-2015,15,1354
23-05-2015,16,1045
23-05-2015,17,1453
23-05-2015,18,1338
23-05-2015,19,1765
23-05-2015,20,1805
23-05-2015,23,987
23-05-2015,24,2440
23-05-2015,25,1047
23-05-2015,26,654
23-05-2015,27,1838
23-05-2015,28,1339
23-05-2015,29,1155
23-05-2015,30,721
23-05-2015,31,1559
23-05-2015,32,684
23-05-2015,33,1129
23-05-2015,34,2323
23-05-2015,35,795
23-05-2015,36,1246
23-05-2015,37,1711
23-05-2015,38,2312
23-05-2015,39,1745
23-05-2015,40,1459
23-05-2015,41,1242
23-05-2015,43,1344
23-05-2015,44,4864
23-05-2015,45,4249
23-05-2015,46,4634
23-05-2015,47,4593
23-05-2015,48,3852
23-05-2015,49,3258
23-05-2015,50,3374
23-05-2015,51,2024
23-05-2015,53,970
23-05-2015,54,1038
24-05-2015,1,524
24-05-2015,2,1987
24-05-2015,3,3644
24-05-2015,4,1798
24-05-2015,5,1429
24-05-2015,6,2264
24-05-2015,7,1524
24-05-2015,8,2610
24-05-2015,9,2294
24-05-2015,10,981
24-05-2015,11,2474
24-05-2015,13,1218
24-05-2015,14,1093
24-05-2015,15,1105
24-05-2015,16,1161
24-05-2015,17,1529
24-05-2015,18,1409
24-05-2015,19,1251
24-05-2015,20,2316
24-05-2015,23,986
24-05-2015,24,1933
24-05-2015,25,700
24-05-2015,26,690
24-05-2015,27,1909
24-05-2015,28,1656
24-05-2015,29,1361
24-05-2015,30,694
24-05-2015,31,1726
24-05-2015,32,702
24-05-2015,33,1211
24-05-2015,34,2127
24-05-2015,35,751
24-05-2015,36,1277
24-05-2015,37,1285
24-05-2015,38,2309
24-05-2015,39,1529
24-05-2015,40,1392
24-05-2015,41,1390
24-05-2015,43,1375
24-05-2015,44,4924
24-05-2015,45,4488
24-05-2015,46,4999
24-05-2015,47,4614
24-05-2015,48,4432
24-05-2015,49,3279
24-05-2015,50,3122
24-05-2015,51,2038
24-05-2015,53,1098
24-05-2015,54,1208
25-05-2015,1,1853
25-05-2015,2,1828
25-05-2015,3,2861
25-05-2015,4,1393
25-05-2015,5,1456
25-05-2015,6,1628
25-05-2015,7,1760
25-05-2015,8,2493
25-05-2015,9,1836
25-05-2015,10,953
25-05-2015,11,2101
25-05-2015,13,1146
25-05-2015,14,1431
25-05-2015,15,1521
25-05-2015,16,934
25-05-2015,17,1322
25-05-2015,18,1292
25-05-2015,19,1204
25-05-2015,20,1360
25-05-2015,23,967
25-05-2015,24,2284
25-05-2015,25,628
25-05-2015,26,535
25-05-2015,27,1401
25-05-2015,28,1040
25-05-2015,29,941
25-05-2015,30,668
25-05-2015,31,1329
25-05-2015,32,561
25-05-2015,33,1089
25-05-2015,34,2179
25-05-2015,35,673
25-05-2015,36,1072
25-05-2015,37,1489
25-05-2015,38,1518
25-05-2015,39,1287
25-05-2015,40,1581
25-05-2015,41,981
25-05-2015,43,1328
25-05-2015,44,3810
25-05-2015,45,3149
25-05-2015,46,3127
25-05-2015,47,3340
25-05-2015,48,2563
25-05-2015,49,2478
25-05-2015,50,2206
25-05-2015,51,1687
25-05-2015,53,744
25-05-2015,54,929
26-05-2015,1,1778
26-05-2015,2,1820
26-05-2015,3,2737
26-05-2015,4,1316
26-05-2015,5,1334
26-05-2015,6,1548
26-05-2015,7,1697
26-05-2015,8,2452
26-05-2015,9,1803
26-05-2015,10,963
26-05-2015,11,2018
26-05-2015,13,1109
26-05-2015,14,1356
26-05-2015,15,1450
26-05-2015,16,875
26-05-2015,17,1302
26-05-2015,18,1353
26-05-2015,19,1147
26-05-2015,20,1340
26-05-2015,23,1010
26-05-2015,24,2236
26-05-2015,25,573
26-05-2015,26,447
26-05-2015,27,1331
26-05-2015,28,1086
26-05-2015,29,992
26-05-2015,30,697
26-05-2015,31,1284
26-05-2015,32,569
26-05-2015,33,1097
26-05-2015,34,2050
26-05-2015,35,659
26-05-2015,36,1125
26-05-2015,37,1541
26-05-2015,38,1393
26-05-2015,39,1273
26-05-2015,40,1421
26-05-2015,41,901
26-05-2015,43,1144
26-05-2015,44,3599
26-05-2015,45,2962
26-05-2015,46,2732
26-05-2015,47,3027
26-05-2015,48,2348
26-05-2015,49,2311
26-05-2015,50,2092
26-05-2015,51,1420
26-05-2015,53,626
26-05-2015,54,753
27-05-2015,1,1897
27-05-2015,2,1922
27-05-2015,3,2947
27-05-2015,4,1472
27-05-2015,5,1397
27-05-2015,6,1721
27-05-2015,7,1865
27-05-2015,8,2730
27-05-2015,9,1696
27-05-2015,10,828
27-05-2015,11,2006
27-05-2015,13,1060
27-05-2015,14,1301
27-05-2015,15,1328
27-05-2015,16,847
27-05-2015,17,1181
27-05-2015,18,1242
27-05-2015,19,1118
27-05-2015,20,1366
27-05-2015,23,1039
27-05-2015,24,2411
27-05-2015,25,684
27-05-2015,26,481
27-05-2015,27,1464
27-05-2015,28,1070
27-05-2015,29,854
27-05-2015,30,703
27-05-2015,31,1029
27-05-2015,32,520
27-05-2015,33,943
27-05-2015,34,1826
27-05-2015,35,549
27-05-2015,36,965
27-05-2015,37,1708
27-05-2015,38,1567
27-05-2015,39,1169
27-05-2015,40,1313
27-05-2015,41,953
27-05-2015,43,1098
27-05-2015,44,4120
27-05-2015,45,3063
27-05-2015,46,3009
27-05-2015,47,3276
27-05-2015,48,2327
27-05-2015,49,2660
27-05-2015,50,2229
27-05-2015,51,1729
27-05-2015,53,758
27-05-2015,54,723
28-05-2015,1,1737
28-05-2015,2,1740
28-05-2015,3,2738
28-05-2015,4,1316
28-05-2015,5,1287
28-05-2015,6,1507
28-05-2015,7,1708
28-05-2015,8,2602
28-05-2015,9,1804
28-05-2015,10,849
28-05-2015,11,2041
28-05-2015,13,1028
28-05-2015,14,1323
28-05-2015,15,1397
28-05-2015,16,869
28-05-2015,17,1142
28-05-2015,18,1296
28-05-2015,19,1126
28-05-2015,20,1287
28-05-2015,23,937
28-05-2015,24,2257
28-05-2015,25,650
28-05-2015,26,425
28-05-2015,27,1374
28-05-2015,28,1034
28-05-2015,29,929
28-05-2015,30,718
28-05-2015,31,1373
28-05-2015,32,620
28-05-2015,33,1015
28-05-2015,34,1975
28-05-2015,35,606
28-05-2015,36,1076
28-05-2015,37,1506
28-05-2015,38,1335
28-05-2015,39,1181
28-05-2015,40,1363
28-05-2015,41,879
28-05-2015,43,1168
28-05-2015,44,3614
28-05-2015,45,2853
28-05-2015,46,2935
28-05-2015,47,2964
28-05-2015,48,2204
28-05-2015,49,2383
28-05-2015,50,2079
28-05-2015,51,1463
28-05-2015,53,717
28-05-2015,54,741
29-05-2015,1,1932
29-05-2015,2,1875
29-05-2015,3,3118
29-05-2015,4,1432
29-05-2015,5,1510
29-05-2015,6,1673
29-05-2015,7,1962
29-05-2015,8,2797
29-05-2015,9,1789
29-05-2015,10,814
29-05-2015,11,2075
29-05-2015,12,2363
29-05-2015,13,859
29-05-2015,14,1349
29-05-2015,15,1351
29-05-2015,16,843
29-05-2015,17,1092
29-05-2015,18,1288
29-05-2015,19,1142
29-05-2015,20,1269
29-05-2015,23,1187
29-05-2015,24,2673
29-05-2015,25,893
29-05-2015,26,564
29-05-2015,27,1356
29-05-2015,28,1024
29-05-2015,29,895
29-05-2015,30,692
29-05-2015,31,1300
29-05-2015,32,617
29-05-2015,33,897
29-05-2015,34,2416
29-05-2015,35,574
29-05-2015,36,1062
29-05-2015,37,1652
29-05-2015,38,1630
29-05-2015,39,1211
29-05-2015,40,1401
29-05-2015,41,956
29-05-2015,43,1241
29-05-2015,44,4238
29-05-2015,45,3568
29-05-2015,46,3372
29-05-2015,47,3488
29-05-2015,48,2705
29-05-2015,49,2900
29-05-2015,50,2516
29-05-2015,51,1850
29-05-2015,53,898
29-05-2015,54,772
30-05-2015,1,1334
30-05-2015,2,2206
30-05-2015,3,3871
30-05-2015,4,1675
30-05-2015,5,1671
30-05-2015,6,2078
30-05-2015,7,1819
30-05-2015,8,2939
30-05-2015,9,2522
30-05-2015,10,1256
30-05-2015,11,2660
30-05-2015,12,1841
30-05-2015,13,1233
30-05-2015,14,1882
30-05-2015,15,1421
30-05-2015,16,1057
30-05-2015,17,1548
30-05-2015,18,1380
30-05-2015,19,1967
30-05-2015,20,2086
30-05-2015,23,1100
30-05-2015,24,2563
30-05-2015,25,1139
30-05-2015,26,691
30-05-2015,27,1866
30-05-2015,28,1418
30-05-2015,29,1233
30-05-2015,30,771
30-05-2015,31,1767
30-05-2015,32,748
30-05-2015,33,1284
30-05-2015,34,2613
30-05-2015,35,880
30-05-2015,36,1378
30-05-2015,37,1644
30-05-2015,38,2527
30-05-2015,39,1692
30-05-2015,40,1752
30-05-2015,41,1278
30-05-2015,43,1567
30-05-2015,44,5186
30-05-2015,45,4507
30-05-2015,46,5018
30-05-2015,47,4673
30-05-2015,48,4278
30-05-2015,49,3264
30-05-2015,50,3163
30-05-2015,51,2150
30-05-2015,53,1060
30-05-2015,54,1072
31-05-2015,1,505
31-05-2015,2,2193
31-05-2015,3,3760
31-05-2015,4,1797
31-05-2015,5,1792
31-05-2015,6,2302
31-05-2015,7,1574
31-05-2015,8,2856
31-05-2015,9,2755
31-05-2015,10,1144
31-05-2015,11,3134
31-05-2015,12,1840
31-05-2015,13,1024
31-05-2015,14,1229
31-05-2015,15,1232
31-05-2015,16,1362
31-05-2015,17,1757
31-05-2015,18,1498
31-05-2015,19,1387
31-05-2015,20,2700
31-05-2015,23,1123
31-05-2015,24,2212
31-05-2015,25,796
31-05-2015,26,939
31-05-2015,27,2091
31-05-2015,28,2062
31-05-2015,29,1710
31-05-2015,30,735
31-05-2015,31,2202
31-05-2015,32,843
31-05-2015,33,1465
31-05-2015,34,2473
31-05-2015,35,974
31-05-2015,36,1516
31-05-2015,37,1443
31-05-2015,38,2624
31-05-2015,39,1769
31-05-2015,40,1631
31-05-2015,41,1600
31-05-2015,43,1955
31-05-2015,44,5434
31-05-2015,45,4868
31-05-2015,46,5435
31-05-2015,47,4938
31-05-2015,48,5129
31-05-2015,49,3640
31-05-2015,50,3334
31-05-2015,51,2225
31-05-2015,53,1473
31-05-2015,54,1577
01-06-2015,1,1861
01-06-2015,2,1956
01-06-2015,3,3325
01-06-2015,4,1515
01-06-2015,5,1688
01-06-2015,6,1878
01-06-2015,7,1835
01-06-2015,8,2861
01-06-2015,9,2549
01-06-2015,10,1179
01-06-2015,11,2709
01-06-2015,12,1664
01-06-2015,13,1105
01-06-2015,14,1593
01-06-2015,15,1661
01-06-2015,16,1146
01-06-2015,17,1471
01-06-2015,18,1565
01-06-2015,19,1446
01-06-2015,20,1706
01-06-2015,23,1111
01-06-2015,24,2433
01-06-2015,25,641
01-06-2015,26,709
01-06-2015,27,1341
01-06-2015,28,1257
01-06-2015,29,976
01-06-2015,30,732
01-06-2015,31,1508
01-06-2015,32,674
01-06-2015,33,1212
01-06-2015,34,2290
01-06-2015,35,708
01-06-2015,36,1277
01-06-2015,37,1613
01-06-2015,38,1847
01-06-2015,39,1469
01-06-2015,40,1720
01-06-2015,41,1113
01-06-2015,43,1540
01-06-2015,44,4340
01-06-2015,45,3792
01-06-2015,46,3958
01-06-2015,47,4098
01-06-2015,48,3425
01-06-2015,49,2963
01-06-2015,50,2738
01-06-2015,51,1607
01-06-2015,53,869
01-06-2015,54,1058
02-06-2015,1,1852
02-06-2015,2,1902
02-06-2015,3,3015
02-06-2015,4,1400
02-06-2015,5,1549
02-06-2015,6,1764
02-06-2015,7,1766
02-06-2015,8,2651
02-06-2015,9,2199
02-06-2015,10,1146
02-06-2015,11,2477
02-06-2015,12,1501
02-06-2015,13,1001
02-06-2015,14,1495
02-06-2015,15,1623
02-06-2015,16,1038
02-06-2015,17,1432
02-06-2015,18,1480
02-06-2015,19,1271
02-06-2015,20,1571
02-06-2015,23,1070
02-06-2015,24,2418
02-06-2015,25,637
02-06-2015,26,573
02-06-2015,27,1343
02-06-2015,28,1247
02-06-2015,29,1109
02-06-2015,30,782
02-06-2015,31,1530
02-06-2015,32,607
02-06-2015,33,1220
02-06-2015,34,2168
02-06-2015,35,809
02-06-2015,36,1313
02-06-2015,37,1573
02-06-2015,38,1578
02-06-2015,39,1400
02-06-2015,40,1633
02-06-2015,41,995
02-06-2015,43,1452
02-06-2015,44,4031
02-06-2015,45,3423
02-06-2015,46,3500
02-06-2015,47,3631
02-06-2015,48,2778
02-06-2015,49,2626
02-06-2015,50,2003
02-06-2015,51,1591
02-06-2015,53,723
02-06-2015,54,864
03-06-2015,1,1964
03-06-2015,2,1920
03-06-2015,3,3255
03-06-2015,4,1539
03-06-2015,5,1596
03-06-2015,6,1770
03-06-2015,7,1949
03-06-2015,8,2855
03-06-2015,9,2119
03-06-2015,10,967
03-06-2015,11,2295
03-06-2015,12,1427
03-06-2015,13,887
03-06-2015,14,1367
03-06-2015,15,1416
03-06-2015,16,901
03-06-2015,17,1254
03-06-2015,18,1358
03-06-2015,19,1301
03-06-2015,20,1411
03-06-2015,23,1076
03-06-2015,24,2493
03-06-2015,25,721
03-06-2015,26,539
03-06-2015,27,1444
03-06-2015,28,945
03-06-2015,29,881
03-06-2015,30,698
03-06-2015,31,1189
03-06-2015,32,563
03-06-2015,33,1025
03-06-2015,34,1924
03-06-2015,35,619
03-06-2015,36,1071
03-06-2015,37,1651
03-06-2015,38,1667
03-06-2015,39,1336
03-06-2015,40,1395
03-06-2015,41,1060
03-06-2015,43,1312
03-06-2015,44,4260
03-06-2015,45,3448
03-06-2015,46,3423
03-06-2015,47,3681
03-06-2015,48,2763
03-06-2015,49,2792
03-06-2015,50,1912
03-06-2015,51,1836
03-06-2015,53,850
03-06-2015,54,791
04-06-2015,1,1871
04-06-2015,2,1937
04-06-2015,3,2875
04-06-2015,4,1339
04-06-2015,5,1406
04-06-2015,6,1556
04-06-2015,7,1774
04-06-2015,8,2647
04-06-2015,9,2124
04-06-2015,10,960
04-06-2015,11,2262
04-06-2015,12,1356
04-06-2015,13,898
04-06-2015,14,1424
04-06-2015,15,1437
04-06-2015,16,933
04-06-2015,17,1257
04-06-2015,18,1399
04-06-2015,19,1114
04-06-2015,20,1472
04-06-2015,23,978
04-06-2015,24,2315
04-06-2015,25,640
04-06-2015,26,477
04-06-2015,27,1351
04-06-2015,28,1134
04-06-2015,29,973
04-06-2015,30,711
04-06-2015,31,1406
04-06-2015,32,605
04-06-2015,33,1020
04-06-2015,34,2040
04-06-2015,35,696
04-06-2015,36,1128
04-06-2015,37,1531
04-06-2015,38,1393
04-06-2015,39,1296
04-06-2015,40,1478
04-06-2015,41,987
04-06-2015,43,1288
04-06-2015,44,3754
04-06-2015,45,3073
04-06-2015,46,3181
04-06-2015,47,3350
04-06-2015,48,2717
04-06-2015,49,2479
04-06-2015,50,2595
04-06-2015,51,1469
04-06-2015,53,704
04-06-2015,54,778
05-06-2015,1,1921
05-06-2015,2,1983
05-06-2015,3,3164
05-06-2015,4,1508
05-06-2015,5,1508
05-06-2015,6,1793
05-06-2015,7,1928
05-06-2015,8,2956
05-06-2015,9,1820
05-06-2015,10,887
05-06-2015,11,2357
05-06-2015,12,1230
05-06-2015,13,967
05-06-2015,14,1311
05-06-2015,15,1364
05-06-2015,16,858
05-06-2015,17,1145
05-06-2015,18,1246
05-06-2015,19,1172
05-06-2015,20,1368
05-06-2015,23,1054
05-06-2015,24,2635
05-06-2015,25,842
05-06-2015,26,557
05-06-2015,27,1424
05-06-2015,28,969
05-06-2015,29,869
05-06-2015,30,689
05-06-2015,31,1305
05-06-2015,32,535
05-06-2015,33,833
05-06-2015,34,2296
05-06-2015,35,600
05-06-2015,36,997
05-06-2015,37,1623
05-06-2015,38,1661
05-06-2015,39,1251
05-06-2015,40,1407
05-06-2015,41,992
05-06-2015,43,1260
05-06-2015,44,4268
05-06-2015,45,3711
05-06-2015,46,3501
05-06-2015,47,3776
05-06-2015,48,2824
05-06-2015,49,2997
05-06-2015,50,2823
05-06-2015,51,1849
05-06-2015,53,852
05-06-2015,54,785
06-06-2015,1,1397
06-06-2015,2,2216
06-06-2015,3,3675
06-06-2015,4,1694
06-06-2015,5,1569
06-06-2015,6,2220
06-06-2015,7,1833
06-06-2015,8,2878
06-06-2015,9,2648
06-06-2015,10,1212
06-06-2015,11,2659
06-06-2015,12,1463
06-06-2015,13,1430
06-06-2015,14,1798
06-06-2015,15,1393
06-06-2015,16,1047
06-06-2015,17,1512
06-06-2015,18,1362
06-06-2015,19,1845
06-06-2015,20,2030
06-06-2015,23,1076
06-06-2015,24,2422
06-06-2015,25,1035
06-06-2015,26,619
06-06-2015,27,1849
06-06-2015,28,1340
06-06-2015,29,1115
06-06-2015,30,681
06-06-2015,31,1614
06-06-2015,32,642
06-06-2015,33,1156
06-06-2015,34,2362
06-06-2015,35,728
06-06-2015,36,1275
06-06-2015,37,1684
06-06-2015,38,2289
06-06-2015,39,1731
06-06-2015,40,1535
06-06-2015,41,1170
06-06-2015,43,1427
06-06-2015,44,5035
06-06-2015,45,4343
06-06-2015,46,4722
06-06-2015,47,4726
06-06-2015,48,4024
06-06-2015,49,3338
06-06-2015,50,3671
06-06-2015,51,2029
06-06-2015,53,1054
06-06-2015,54,1011
07-06-2015,1,475
07-06-2015,2,2048
07-06-2015,3,3785
07-06-2015,4,1754
07-06-2015,5,1534
07-06-2015,6,2207
07-06-2015,7,1614
07-06-2015,8,2652
07-06-2015,9,2435
07-06-2015,10,1090
07-06-2015,11,2839
07-06-2015,12,1541
07-06-2015,13,1113
07-06-2015,14,1140
07-06-2015,15,1155
07-06-2015,16,1202
07-06-2015,17,1528
07-06-2015,18,1388
07-06-2015,19,1263
07-06-2015,20,2463
07-06-2015,23,1011
07-06-2015,24,1880
07-06-2015,25,756
07-06-2015,26,634
07-06-2015,27,1875
07-06-2015,28,1603
07-06-2015,29,1302
07-06-2015,30,730
07-06-2015,31,1841
07-06-2015,32,703
07-06-2015,33,1278
07-06-2015,34,2327
07-06-2015,35,741
07-06-2015,36,1361
07-06-2015,37,1350
07-06-2015,38,2554
07-06-2015,39,1689
07-06-2015,40,1514
07-06-2015,41,1493
07-06-2015,43,1593
07-06-2015,44,4717
07-06-2015,45,4646
07-06-2015,46,5088
07-06-2015,47,4882
07-06-2015,48,4520
07-06-2015,49,3248
07-06-2015,50,3624
07-06-2015,51,2103
07-06-2015,53,1174
07-06-2015,54,1267
08-06-2015,1,1821
08-06-2015,2,1819
08-06-2015,3,2939
08-06-2015,4,1380
08-06-2015,5,1570
08-06-2015,6,1699
08-06-2015,7,1774
08-06-2015,8,2647
08-06-2015,9,2042
08-06-2015,10,1034
08-06-2015,11,2130
08-06-2015,12,1377
08-06-2015,13,961
08-06-2015,14,1539
08-06-2015,15,1453
08-06-2015,16,886
08-06-2015,17,1360
08-06-2015,18,1261
08-06-2015,19,1297
08-06-2015,20,1468
08-06-2015,23,935
08-06-2015,24,2428
08-06-2015,25,658
08-06-2015,26,546
08-06-2015,27,1373
08-06-2015,28,1135
08-06-2015,29,974
08-06-2015,30,689
08-06-2015,31,1374
08-06-2015,32,606
08-06-2015,33,1113
08-06-2015,34,2114
08-06-2015,35,673
08-06-2015,36,1081
08-06-2015,37,1413
08-06-2015,38,1546
08-06-2015,39,1268
08-06-2015,40,1546
08-06-2015,41,982
08-06-2015,43,1477
08-06-2015,44,3758
08-06-2015,45,3315
08-06-2015,46,3202
08-06-2015,47,3515
08-06-2015,48,2575
08-06-2015,49,2525
08-06-2015,50,2628
08-06-2015,51,1586
08-06-2015,53,740
08-06-2015,54,874
09-06-2015,1,1773
09-06-2015,2,1776
09-06-2015,3,2788
09-06-2015,4,1354
09-06-2015,5,1488
09-06-2015,6,1577
09-06-2015,7,1708
09-06-2015,8,2541
09-06-2015,9,1975
09-06-2015,10,1087
09-06-2015,11,2196
09-06-2015,12,1289
09-06-2015,13,849
09-06-2015,14,1406
09-06-2015,15,1456
09-06-2015,16,985
09-06-2015,17,1309
09-06-2015,18,1353
09-06-2015,19,1160
09-06-2015,20,1373
09-06-2015,23,962
09-06-2015,24,2312
09-06-2015,25,617
09-06-2015,26,469
09-06-2015,27,1350
09-06-2015,28,1165
09-06-2015,29,973
09-06-2015,30,736
09-06-2015,31,1355
09-06-2015,32,590
09-06-2015,33,1056
09-06-2015,34,2103
09-06-2015,35,674
09-06-2015,36,1162
09-06-2015,37,1493
09-06-2015,38,1399
09-06-2015,39,1375
09-06-2015,40,1523
09-06-2015,41,936
09-06-2015,43,1297
09-06-2015,44,3841
09-06-2015,45,3047
09-06-2015,46,3031
09-06-2015,47,3269
09-06-2015,48,2426
09-06-2015,49,2377
09-06-2015,50,2390
09-06-2015,51,1484
09-06-2015,53,669
09-06-2015,54,877
10-06-2015,1,1852
10-06-2015,2,1935
10-06-2015,3,2922
10-06-2015,4,1494
10-06-2015,5,1524
10-06-2015,6,1667
10-06-2015,7,1797
10-06-2015,8,2588
10-06-2015,9,1859
10-06-2015,10,805
10-06-2015,11,1960
10-06-2015,12,1260
10-06-2015,13,799
10-06-2015,14,1313
10-06-2015,15,1302
10-06-2015,16,884
10-06-2015,17,1114
10-06-2015,18,1244
10-06-2015,19,1186
10-06-2015,20,1227
10-06-2015,23,953
10-06-2015,24,2461
10-06-2015,25,707
10-06-2015,26,450
10-06-2015,27,1465
10-06-2015,28,964
10-06-2015,29,938
10-06-2015,30,660
10-06-2015,31,1118
10-06-2015,32,534
10-06-2015,33,981
10-06-2015,34,1882
10-06-2015,35,572
10-06-2015,36,937
10-06-2015,37,1592
10-06-2015,38,1586
10-06-2015,39,1165
10-06-2015,40,1376
10-06-2015,41,967
10-06-2015,43,1193
10-06-2015,44,4089
10-06-2015,45,3126
10-06-2015,46,3132
10-06-2015,47,3500
10-06-2015,48,2466
10-06-2015,49,2586
10-06-2015,50,2317
10-06-2015,51,1724
10-06-2015,53,841
10-06-2015,54,761
11-06-2015,1,1789
11-06-2015,2,1905
11-06-2015,3,2759
11-06-2015,4,1327
11-06-2015,5,1363
11-06-2015,6,1545
11-06-2015,7,1801
11-06-2015,8,2473
11-06-2015,9,1790
11-06-2015,10,934
11-06-2015,11,2031
11-06-2015,12,1199
11-06-2015,13,841
11-06-2015,14,1336
11-06-2015,15,1362
11-06-2015,16,865
11-06-2015,17,1176
11-06-2015,18,1349
11-06-2015,19,1107
11-06-2015,20,1309
11-06-2015,23,945
11-06-2015,24,2273
11-06-2015,25,675
11-06-2015,26,416
11-06-2015,27,1306
11-06-2015,28,954
11-06-2015,29,839
11-06-2015,30,674
11-06-2015,31,1310
11-06-2015,32,541
11-06-2015,33,916
11-06-2015,34,1852
11-06-2015,35,631
11-06-2015,36,1058
11-06-2015,37,1512
11-06-2015,38,1382
11-06-2015,39,1263
11-06-2015,40,1299
11-06-2015,41,789
11-06-2015,43,1144
11-06-2015,44,3393
11-06-2015,45,2804
11-06-2015,46,2831
11-06-2015,47,2955
11-06-2015,48,2467
11-06-2015,49,2345
11-06-2015,50,2014
11-06-2015,51,1471
11-06-2015,53,700
11-06-2015,54,703
12-06-2015,1,1849
12-06-2015,2,1999
12-06-2015,3,3183
12-06-2015,4,1434
12-06-2015,5,1490
12-06-2015,6,1679
12-06-2015,7,1943
12-06-2015,8,2720
12-06-2015,9,1685
12-06-2015,10,790
12-06-2015,11,1909
12-06-2015,12,1189
12-06-2015,13,828
12-06-2015,14,1181
12-06-2015,15,1313
12-06-2015,16,792
12-06-2015,17,1089
12-06-2015,18,1198
12-06-2015,19,1013
12-06-2015,20,1373
12-06-2015,23,987
12-06-2015,24,2572
12-06-2015,25,854
12-06-2015,26,496
12-06-2015,27,1337
12-06-2015,28,920
12-06-2015,29,826
12-06-2015,30,590
12-06-2015,31,1181
12-06-2015,32,486
12-06-2015,33,879
12-06-2015,34,2195
12-06-2015,35,532
12-06-2015,36,968
12-06-2015,37,1716
12-06-2015,38,1625
12-06-2015,39,1299
12-06-2015,40,1302
12-06-2015,41,923
12-06-2015,43,1157
12-06-2015,44,4206
12-06-2015,45,3631
12-06-2015,46,3269
12-06-2015,47,3535
12-06-2015,48,2603
12-06-2015,49,2861
12-06-2015,50,2499
12-06-2015,51,1705
12-06-2015,53,783
12-06-2015,54,738
13-06-2015,1,1282
13-06-2015,2,2050
13-06-2015,3,3635
13-06-2015,4,1584
13-06-2015,5,1529
13-06-2015,6,2050
13-06-2015,7,1765
13-06-2015,8,2922
13-06-2015,9,2237
13-06-2015,10,1135
13-06-2015,11,2441
13-06-2015,12,1400
13-06-2015,13,1158
13-06-2015,14,1656
13-06-2015,15,1385
13-06-2015,16,942
13-06-2015,17,1434
13-06-2015,18,1266
13-06-2015,19,1822
13-06-2015,20,1896
13-06-2015,23,1033
13-06-2015,24,2473
13-06-2015,25,1067
13-06-2015,26,559
13-06-2015,27,1803
13-06-2015,28,1258
13-06-2015,29,1092
13-06-2015,30,695
13-06-2015,31,1541
13-06-2015,32,695
13-06-2015,33,1052
13-06-2015,34,2440
13-06-2015,35,851
13-06-2015,36,1212
13-06-2015,37,1651
13-06-2015,38,2441
13-06-2015,39,1690
13-06-2015,40,1437
13-06-2015,41,1187
13-06-2015,43,1365
13-06-2015,44,4959
13-06-2015,45,4210
13-06-2015,46,4562
13-06-2015,47,4383
13-06-2015,48,3662
13-06-2015,49,3129
13-06-2015,50,3658
13-06-2015,51,1929
13-06-2015,53,993
13-06-2015,54,967
14-06-2015,1,524
14-06-2015,2,1998
14-06-2015,3,3586
14-06-2015,4,1723
14-06-2015,5,1412
14-06-2015,6,2209
14-06-2015,7,1520
14-06-2015,8,2724
14-06-2015,9,2322
14-06-2015,10,884
14-06-2015,11,2502
14-06-2015,12,1324
14-06-2015,13,904
14-06-2015,14,993
14-06-2015,15,1103
