,NumUnderscore,NumNumericChars,RelativeFormAction,IpAddress,AtSymbol,TildeSymbol,RightClickDisabled,NumHash,HttpsInHostname,SubdomainLevel,PathLevel,RandomString,NumDashInHostname,NumPercent,FakeLinkInStatusBar,QueryLength,AbnormalFormAction,DomainInSubdomains,HostnameLength,EmbeddedBrandName,DomainInPaths,ExtFavicon,NumDash,NumAmpersand,NumQueryComponents,InsecureForms,PctExtResourceUrls,id,UrlLength,PctNullSelfRedirectHyperlinks,NumDots,CLASS_LABEL
819,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7290,73.0,0.0,2.0,0
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,9202,31.0,0.0,3.0,0
2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4718,42.0,0.0,3.0,1
1245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7306,68.0,0.0,3.0,0
1947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4969,,0.0,2.0,1
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,63.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6090,99.0,0.0,3.0,0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5614,84.0,0.0,2.0,0
1707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,788,51.0,0.0,2.0,1
2236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,,0.0,20.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,8376,52.0,0.0,3.0,0
2030,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1317,52.0,0.0,2.0,1
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8653,55.0,0.0,2.0,0
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7728,71.0,0.0,3.0,0
1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,8617,56.0,0.0,1.0,0
1010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1922,86.0,0.0,2.0,1
2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0.0,0.0,0.0,,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5753,85.0,0.0,3.0,0
1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,593,49.0,0.0,5.0,1
1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3084,150.0,0.0,3.0,1
2176,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,6893,84.0,0.0,2.0,0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3934,63.0,0.0,1.0,1
574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4028,83.0,0.0,4.0,1
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3477,59.0,0.0,3.0,1
1305,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,54,51.0,0.0,4.0,1
2580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4348,84.0,0.0,3.0,1
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1184,46.0,0.0,1.0,1
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,7708,77.0,0.0,1.0,0
2189,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,87.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1126,150.0,0.0,3.0,1
2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8089,61.0,0.0,2.0,0
1211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8417,44.0,0.0,3.0,0
2659,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8367,48.0,0.0,2.0,0
2028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3027,103.0,0.0,5.0,1
2159,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,4544,101.0,0.0,6.0,1
2503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6975,108.0,0.0,1.0,0
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0,0.0,0.0,16.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,7917,64.0,0.0,3.0,0
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0.0,0.0,174.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,12.0,6.0,1.0,0.0,964,248.0,,14.0,1
1283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0,0.0,0.0,76.0,1.0,0.0,12.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1759,99.0,0.0,7.0,1
2036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,63.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,6642,100.0,0.0,3.0,0
2387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8383,45.0,0.0,1.0,0
2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6639,113.0,0.0,4.0,0
2599,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,54.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5742,93.0,0.0,2.0,0
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9706,28.0,0.0,2.0,0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8431,47.0,0.0,1.0,0
2208,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8651,54.0,0.0,3.0,0
937,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,4.0,1.0,4,,0.0,0.0,0.0,1.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3761,109.0,0.0,3.0,1
376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8400,55.0,0.0,1.0,0
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2086,52.0,0.0,4.0,1
1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,6098,61.0,0.0,3.0,0
1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,,0.0,27.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,795,49.0,0.0,2.0,1
1544,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3327,45.0,0.0,,1
1971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,,0.0,11.0,0.0,1.0,0.0,0.0,0.0,,,0.0,9903,54.0,0.0,2.0,0
2059,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,23.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8506,36.0,0.0,3.0,0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,1.0,0.0,48.0,0.0,0.0,13.0,0.0,,0.0,0.0,2.0,3.0,0.0,0.0,6020,91.0,0.0,3.0,0
570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,13.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9456,59.0,0.0,3.0,0
1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1063,49.0,0.0,2.0,1
732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7869,112.0,0.0,3.0,0
1127,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,71.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,132,149.0,0.0,6.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5317,86.0,0.0,2.0,0
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,4164,43.0,0.0,2.0,1
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9641,46.0,0.0,2.0,0
799,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,5469,67.0,0.0,2.0,0
746,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,0,,0.0,32.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,7792,85.0,0.0,3.0,0
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4895,64.0,0.0,,1
1181,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,78.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5294,97.0,0.0,1.0,0
174,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7245,61.0,0.0,2.0,0
2341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,4,0.0,0.0,0.0,0.0,1.0,57.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3762,109.0,0.0,3.0,1
1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5603,126.0,0.0,3.0,0
1491,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5223,96.0,0.0,2.0,0
1756,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8297,,0.0,2.0,0
1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,9337,50.0,0.0,2.0,0
2372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1666,,0.0,1.0,1
2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,,0.0,0.0,1.0,,4429,50.0,0.0,3.0,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,6750,,0.0,2.0,0
539,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,4.0,0.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2356,75.0,,2.0,1
1362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1295,56.0,0.0,1.0,1
767,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0,0.0,0.0,22.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8551,54.0,,4.0,0
1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3729,70.0,0.0,3.0,1
683,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3233,76.0,0.0,3.0,1
306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,9550,45.0,0.0,2.0,0
1747,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7515,112.0,0.0,2.0,0
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,50.0,0.0,2.0,1
781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,7921,60.0,0.0,3.0,0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,4640,39.0,0.0,2.0,1
2026,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,6955,44.0,0.0,2.0,0
2561,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,9646,49.0,0.0,3.0,0
1743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4328,80.0,0.0,3.0,1
633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2719,43.0,0.0,2.0,1
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,1.0,0,1.0,0.0,0.0,0.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1255,58.0,0.0,2.0,1
1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,76.0,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6124,121.0,0.0,4.0,0
2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1075,38.0,0.0,2.0,1
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2320,54.0,0.0,4.0,1
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1,,0.0,0.0,0.0,0.0,28.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3743,71.0,0.0,4.0,1
2304,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3884,47.0,0.0,2.0,1
1037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5677,66.0,0.0,1.0,0
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3031,72.0,0.0,2.0,1
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1501,45.0,0.0,3.0,1
2537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,1028,65.0,0.0,4.0,1
2139,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,24.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,7982,75.0,0.0,2.0,0
1363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,7378,85.0,0.0,2.0,0
2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2537,50.0,0.0,4.0,1
2441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,2961,68.0,0.0,2.0,1
2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,8228,70.0,0.0,2.0,0
2549,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,76.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,8185,137.0,0.0,3.0,0
1598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,1,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2344,58.0,0.0,2.0,1
1950,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2155,47.0,0.0,2.0,1
1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3659,97.0,0.0,3.0,1
511,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9290,,0.0,2.0,0
866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,156,65.0,0.0,3.0,1
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1743,31.0,0.0,2.0,1
412,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4029,40.0,0.0,2.0,1
1762,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,2322,73.0,0.0,3.0,1
1334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0,0.0,0.0,0.0,,0.0,14.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1276,76.0,,12.0,1
1100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9031,42.0,0.0,1.0,0
1355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,62.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,5562,102.0,0.0,3.0,0
