observation_id,Type,Date,Part of a policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,station,Search Outcome
72f92843-70bf-4cbf-94b7-6b0669ec3ec7,Person search,2019-05-28T16:15:00+00:00,False,51.595999,-0.026075,Male,10-17,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
792556b4-56b2-426f-90b2-c63e24e101c7,Person search,2017-12-27T00:30:00+00:00,,54.524244,-1.556042,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False,durham,False
dcc0552e-2dd2-4180-a326-64e28f07d0c5,Person search,2019-05-02T02:30:00+00:00,False,51.506226,-0.27223,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
a655cb68-d2e3-439c-8bb1-ecc07df4ea04,Person search,2019-02-14T23:09:55+00:00,,53.397674,-3.044191,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
475ce1a1-4a2d-4619-9c37-027c0a7ad3e0,Person search,2019-12-26T17:35:35+00:00,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,merseyside,True
8f4d5ec1-2c49-459f-ba99-023312bc6046,Person search,2019-05-26T11:00:42+00:00,False,52.471672,1.748662,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,suffolk,False
de0877ee-2987-4bbb-9c2e-61f1e8846efe,Person search,2019-01-24T13:10:00+00:00,False,51.541608,0.003845,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
b9e815e5-998c-4567-b419-563763bd8ae0,Person search,2019-11-09T23:00:00+00:00,,53.083451,-2.456182,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,False,cheshire,False
11a78730-9781-4e25-9840-fa7b4bb2c4f3,Person search,2019-03-12T15:57:00+00:00,True,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,,south-yorkshire,False
27e3b840-17b8-4833-a1f9-42b04a0fcd65,Person search,2018-11-17T17:00:00+00:00,False,51.464662,-0.361762,Female,25-34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
605604d0-c4bb-4a13-9279-2e395e2704c8,Person search,2019-03-26T14:52:00+00:00,,53.228826,-0.533986,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,lincolnshire,False
27375d53-df4b-4d1c-8c2c-371a6dac7af3,Person search,2018-04-21T07:55:00+00:00,False,51.484694,-0.127272,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
1f35be1e-6476-4191-96f8-cea0c6ff8690,Person search,2018-05-07T16:00:00+00:00,False,51.548013,-0.130832,Male,over 34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,,,metropolitan,False
34702373-74ea-495f-bb98-a200563f3399,Person search,2019-05-16T16:10:00+00:00,False,51.585229,-0.0684039999999999,Male,18-24,Other ethnic group - Any other ethnic group,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
9f557761-236b-4ba2-aa05-37992c23f8de,Person and Vehicle search,2017-12-06T14:25:00+00:00,False,51.531975,-0.113149,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,,metropolitan,False
0dd3cd44-0e32-4ffb-adbe-22074786b9d1,Person search,2018-12-10T20:00:00+00:00,False,51.546949,-0.055415,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,,metropolitan,False
9c432648-f4b6-4b5b-a0b8-f2896cbc34f3,Person and Vehicle search,2019-12-14T20:52:00+00:00,False,51.482743,-0.065277,Male,over 34,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,,,metropolitan,False
f0eeb6a1-8848-48ce-827a-c2c31c3ef122,Person search,2019-11-06T06:01:00+00:00,False,51.536234,0.7141430000000001,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,essex,False
c5ffb102-5db4-40d9-8e89-36e6f5b04e31,Person and Vehicle search,2018-09-04T18:50:00+00:00,False,51.468418,-0.1144329999999999,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
39b588a1-718a-4981-a604-ab33065b23dd,Person search,2019-03-22T14:20:00+00:00,False,51.525633,-0.075958,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
8cfe71c1-a50b-4ebe-a71f-6c068ecf863a,Person search,2018-07-07T01:00:00+00:00,False,53.691273,-1.489766,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,west-yorkshire,False
f4c1a125-fd10-44e0-a2c2-d82b7693cc1f,Person search,2019-07-09T16:38:00+00:00,False,,,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
a2ded2b5-f7b3-4b6c-adb6-a554a6fd5eb6,Person search,2019-04-22T18:00:00+00:00,False,51.523731,-0.059273,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
525bd44d-bf1f-430c-90cd-e2d28cc2e6e9,Person search,2018-06-03T21:00:00+00:00,False,51.534831,-0.205167,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
6fc0a234-b393-42f4-b061-9b907c8534c0,Person search,2019-09-17T10:30:00+00:00,False,51.450432,-0.344224,Male,10-17,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
a4ed9564-65b1-4378-8ea9-6e86e0a11ce0,Person search,2019-06-15T23:39:00+00:00,,53.168606,0.348415,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,lincolnshire,False
a31f7a37-781a-42fa-9d0f-03ac94432168,Person and Vehicle search,2019-01-17T16:15:00+00:00,False,51.54307,-0.131063,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
78356477-6cc2-4e8d-b5b5-62394f1ac42a,Person search,2018-07-28T18:23:00+00:00,False,51.467208,-0.107414,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
a23ae6f9-91b8-4a7a-98ab-43eb84700d67,Person search,2019-04-12T23:00:00+00:00,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,dyfed-powys,False
913e57cb-e3a0-49e5-ae93-ea430f21f6a2,Person search,2019-12-08T01:10:00+00:00,False,51.511456,-0.1307,Female,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
3fe194b0-3dc1-4d6e-b72a-8fb16f66c5ac,Person search,2019-06-27T12:05:00+00:00,False,51.478522,-0.115341,Male,18-24,Other ethnic group - Any other ethnic group,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
cfb4bb53-73f3-4846-8d6f-4ee77e00f1e8,Person search,2018-07-30T01:30:00+00:00,False,51.58107,-0.332653,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
ba75b71e-bcba-4d1d-b9c4-3ac9a72e1135,Person search,2018-01-11T16:15:00+00:00,False,51.477284,-0.10547,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
d855cc1c-0386-44ea-9902-162e8aba2981,Person search,2019-03-08T23:05:00+00:00,False,51.256345,-0.54509,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,,surrey,False
3a6e4a31-8960-4400-b827-7aa7cf26590c,Person search,2019-11-05T21:35:00+00:00,False,51.594388,-0.082958,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Fireworks,Community resolution,,,metropolitan,False
54e0262b-6017-4bdd-9008-fb2231b79c3a,Person search,2018-08-08T17:00:00+00:00,,52.141182,-0.46951,Male,25-34,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,bedfordshire,False
d97c957d-4f0e-4cf1-acf8-5189c01cf3e2,Person and Vehicle search,2019-01-29T22:30:00+00:00,False,51.615128000000006,-0.265888,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
f8931c4f-cb5d-4dbd-836e-b095d72831d8,Person search,2018-01-15T16:33:00+00:00,False,51.508007,-0.213484,Male,over 34,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,,,metropolitan,False
db379ca4-153f-417d-89d5-ea187e22f4ef,Person search,2019-03-28T22:17:00+00:00,False,51.506905,-0.417886,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
79887214-c408-4c20-bf50-92dc3f203b7b,Person search,2019-03-11T03:00:00+00:00,False,,,Male,18-24,Asian/Asian British - Pakistani,Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,west-yorkshire,True
7bbd7d07-c8d8-46e4-8fca-14aff8ad585a,Person search,2019-03-18T00:40:00+00:00,False,51.539115,-0.195481,Male,25-34,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
ae93ab5f-bb39-44e6-815f-1a330b0a9055,Person and Vehicle search,2019-04-06T17:22:00+00:00,False,51.535569,0.131149,Male,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,,metropolitan,False
c9142696-cb5d-4933-8aab-945524ac3890,Person search,2018-12-17T02:39:00+00:00,False,51.203102,-0.063633,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,A no further action disposal,False,,surrey,False
21922014-0bee-4897-bee3-cb092dcd4bae,Person and Vehicle search,2018-10-22T22:45:00+00:00,False,51.423696,-0.13004,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
2453d474-8f7d-421a-b80c-a96544853ac3,Person search,2019-05-21T09:21:36+00:00,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
cd9eaad9-d0bf-45c8-9b01-9925a110118e,Person search,2017-12-06T00:45:00+00:00,False,51.470526,-0.10683,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,,metropolitan,False
9f91e8f2-6ea9-4b71-a2fd-5244076a8645,Person search,2018-10-15T23:00:00+00:00,False,50.772684000000005,0.287323,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,sussex,False
b923e1e3-7603-4406-a9c8-0c304560f11b,Person and Vehicle search,2019-06-22T18:16:00+00:00,False,51.605784,-0.133341,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Summons / charged by post,,,metropolitan,False
6d36d0e5-3e8f-4a65-82c0-7a4f8fb5820f,Person search,2019-07-02T12:18:00+00:00,False,51.516769,-0.130583,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
f752f437-9e4d-4807-842d-e2ef69f640f8,Person and Vehicle search,2018-07-18T23:00:00+00:00,False,51.161034,-0.176764,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,sussex,True
15ed5f2a-d881-4ef2-a80d-fe698a6ad3ba,Person search,2018-01-22T02:30:00+00:00,False,51.473119,-0.112598,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
4d89cdeb-4aaf-4644-b739-d21279451c32,Person search,2019-04-04T09:33:55+00:00,False,52.605276,0.3871739999999999,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,norfolk,False
ca895749-9ad2-4efa-be2d-f58695bd39cc,Person search,2019-10-09T01:18:00+00:00,False,53.725371,-1.876369,Male,25-34,Asian/Asian British - Pakistani,Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,west-yorkshire,False
a8c60a72-76fe-413d-b809-3cf6882c65ca,Person search,2019-01-10T07:15:00+00:00,False,51.539475,-0.105369,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
8053788e-efcb-446b-9663-9d5813d564a6,Person search,2018-09-01T19:27:01+00:00,,53.358281000000005,-3.089807,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,merseyside,False
f928fba2-f996-4d94-b712-3d40d0ee7180,Person search,2019-12-20T16:25:00+00:00,False,51.373082,-0.100795,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,,,metropolitan,False
54edc5f4-eb20-448a-8284-d103b9c5b585,Person and Vehicle search,2018-12-17T12:06:00+00:00,,52.764863,-0.8786280000000001,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,leicestershire,False
9edc3661-5f1e-4218-a9e9-1a645bf222fb,Person search,2019-07-02T18:14:00+00:00,False,53.794205000000005,-1.755422,Male,18-24,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,False,False,west-yorkshire,False
108c7c38-9fb0-41ab-a87b-04f0092a3b0f,Person and Vehicle search,2019-04-05T13:15:00+00:00,False,51.540218,-0.055183,Male,25-34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
b8860d18-85b4-43db-9f0a-79b7d9cd912d,Person and Vehicle search,2019-08-10T01:55:00+00:00,False,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Article for use in theft,Community resolution,True,False,west-yorkshire,True
79161155-25d3-4a54-8907-dbf7e7c6fd79,Person search,2019-11-18T22:41:00+00:00,False,51.426411,0.044473,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
e13a8346-a30e-4c31-9c90-67da99a3c18b,Person search,2019-05-21T21:55:00+00:00,False,51.578457,-0.008131,Male,25-34,Other ethnic group - Any other ethnic group,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
3f20d9ec-f9c6-4844-b22a-fb086ea5759a,Person search,2019-05-22T13:37:16+00:00,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,merseyside,False
c47c9938-09db-47d6-8aca-39ad56007a59,Person search,2018-08-12T16:10:00+00:00,False,51.381188,-0.091018,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
8ce1ca3b-089f-42b6-9567-a51fea3e2291,Person search,2019-01-25T15:00:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,,south-yorkshire,False
0d0c145f-e1a8-4038-8ca6-ccedf8b4168c,Person and Vehicle search,2019-03-29T20:15:00+00:00,False,51.532157,-0.4827109999999999,Male,25-34,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,,,metropolitan,False
6b0d9dfa-a043-4351-8dba-5c32381cc57e,Person search,2018-08-29T21:42:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,,south-yorkshire,False
7e0d320f-d119-482b-83a2-52d788ba3b13,Person search,2019-09-11T19:00:00+00:00,False,,,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,,True,hertfordshire,False
4f516848-939d-4949-b4f0-9d9555936d53,Person search,2018-04-05T15:25:00+00:00,False,51.682409,-0.049342,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
e9a6fd1d-3dc9-4f30-a5dd-65422b3e038a,Person search,2019-07-31T02:37:00+00:00,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,cheshire,False
78def8eb-9d4e-4da7-9c01-0fd6cf8b0a2f,Person search,2018-05-23T11:50:00+00:00,False,51.321290000000005,-0.559067,Male,18-24,Asian/Asian British - Indian,Asian,,Controlled drugs,A no further action disposal,True,,surrey,False
f9869d07-76b4-4a1d-a3bb-757fbffe148f,Person search,2018-08-09T17:50:00+00:00,False,51.505214,-0.006643,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
f2c61a35-6b7b-4c73-9334-e60474a5dff2,Person search,2018-10-08T11:10:00+00:00,False,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,,warwickshire,False
7adcb01c-18f4-4ca0-9de4-5b5cd57dace8,Person search,2019-02-24T15:18:00+00:00,False,51.498936,-0.161237,Male,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
a6eebe78-d77d-46e9-ab8b-1838fb8c75c1,Person search,2019-08-20T19:15:00+00:00,False,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,,south-yorkshire,False
eb8019e7-c7a6-4beb-b5cf-4d91f650792f,Person search,2019-09-06T23:02:00+00:00,False,51.498497,-0.163056,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
12530b02-9abc-47c5-a8b4-a765e0ae540c,Person search,2019-12-30T20:20:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
0914fcaf-ea9c-41ce-87d7-aed0b914f932,Person search,2018-06-16T19:36:18+00:00,,53.420877,-2.837432,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
33c0553c-aee1-4ef3-9ccc-1a64fc660b5e,Person search,2018-09-21T21:45:00+00:00,False,53.802723,-1.547236,Male,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,west-yorkshire,False
e102b220-721e-4226-94c5-7c5107397818,Person and Vehicle search,2019-12-30T21:27:54+00:00,False,52.3906,-2.265012,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,,west-mercia,False
6379a421-bcc3-4ed2-bbdd-52e2c17da27b,Person search,2019-09-13T00:20:00+00:00,False,51.495155,0.016257,Male,18-24,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
4bc77730-fdb1-4814-a300-86a07a71f517,Person search,2017-12-17T23:49:00+00:00,False,51.312701,-0.61485,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,,surrey,False
f2833b06-a9fc-453c-a254-93f07d45012e,Person search,2019-07-04T16:20:00+00:00,False,51.553063,0.002357,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
a6ab3b1c-79f4-4b27-9a7a-87166d861612,Person search,2019-03-09T23:01:00+00:00,False,51.739388,-1.254609,Male,over 34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,thames-valley,False
ebdb1c4c-a195-4bcd-96d3-48725aa7c6c2,Person and Vehicle search,2019-08-09T11:00:00+00:00,False,51.351661,-0.0155699999999999,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
13595561-7cd6-44ff-a88f-b484756b994d,Person search,2019-03-02T23:00:00+00:00,False,51.512086,-0.25385,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
79403c83-a93b-4274-bcd6-2f855e12251e,Person search,2018-01-13T22:55:00+00:00,False,,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
e183a04c-a1e3-4412-8b96-04d59057dd78,Person search,2019-05-02T18:15:00+00:00,False,51.55005,-0.054288,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
30a42a11-4691-4d0b-af65-7cd265f63ad4,Person and Vehicle search,2019-09-14T14:00:00+00:00,False,51.351657,-0.02278,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
a006f7a7-1720-4559-bb5a-97577a904eb7,Person search,2018-04-29T20:20:00+00:00,False,51.60868,-0.06725,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,,,metropolitan,False
231171b9-2467-4610-90d4-02d64fbfd236,Person and Vehicle search,2018-04-12T19:30:00+00:00,False,51.868284,-2.07443,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,gloucestershire,True
b5009722-7fcd-4630-ac25-619967a60be1,Person and Vehicle search,2019-09-19T12:00:00+00:00,False,,,Male,25-34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
99db6d53-5dd1-49e2-a0c1-3a2d9288846c,Person and Vehicle search,2018-08-15T16:00:00+00:00,False,53.812034,-1.613973,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,west-yorkshire,True
13947d85-b197-4e0b-b8ad-d4374e312344,Person search,2019-09-07T20:15:00+00:00,False,,,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
82d38dd3-4cc0-4c51-9111-d83de9f0d23b,Person search,2017-12-09T21:54:00+00:00,False,51.416905,-0.066246,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Suspect arrested,,,metropolitan,False
3418d5df-0a3a-4a07-a578-60a727c247bf,Person and Vehicle search,2019-12-01T20:00:00+00:00,False,51.217175,1.371902,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,kent,False
416dd5de-d476-435d-8004-7a4fcb16191f,Person search,2019-02-13T15:00:00+00:00,False,51.321031,-0.138825,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
e63dc90f-802f-4ea6-906f-484e7c07c42e,Person and Vehicle search,2019-04-01T18:30:00+00:00,False,51.522165,-0.018315,Male,10-17,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
a688c01b-0a06-41a6-9741-7f8c904d9d54,Person search,2019-04-17T21:44:00+00:00,False,51.49316,-0.1007059999999999,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
e4af9cf6-53f8-421a-aacd-e888c6088509,Person search,2019-07-17T16:00:00+00:00,False,51.563487,-0.087202,Male,10-17,White - Any other White background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
97674613-29f2-435f-852f-9229379302f7,Person search,2019-12-14T17:05:00+00:00,False,51.599872,0.019029,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
